dr7objid,asset_id,gz2_class
588010136265752851,194643,Ei
587738409250062531,110080,Er
588010359069868229,195927,Er
587739407313141934,127470,Sc
587739828203028569,143280,Er
587741817858162844,160904,SB
587745243628044478,186574,Er
587739647281922183,133923,Er
587742610809749742,177945,Ei
587731522817032328,45156,Ser
587729409151336585,36353,Sc
587732591717515451,58992,SB
587728930806890650,248760,SB
588017978363936836,226902,Ei
587727942953992464,22208,SB
588017603599859838,211008,Sb
587735344258744532,79652,Ei
587742901789262133,184518,SB
587739165702291756,121525,Ei
587738615951196331,113858,Er
588017979447247042,228790,Ser
587726032264167511,18281,Sc
587739845926125702,145580,Sb
587739827674087702,142965,Er
588010359068033083,268120,SB
587732154443563167,52939,Er
587736942524825752,102412,Ei
588017605775065293,213049,SB
588017978883178658,227482,Er
587732590642135170,58755,Ei
587733412053319810,67709,Sb
587725073921540169,5191,Sc
587742013821026312,163805,Ei
587742627981361185,179220,SB
588017111290150956,208113,SB
587734950205456505,77412,Ec
587739132417474622,119906,Ser
587732772118528115,62905,Ser
588015508734869581,290696,Er
587732772658217097,63350,Er
587741828586602737,161428,Ei
587737809028775994,105594,Sb
587729408072941796,35783,Sc
587734949659738330,77128,Sc
587742864207904916,183781,Sc
587733441590657462,69574,Sc
588017605215715385,212324,Ei
588017991757856932,230799,Sb
587733195160551615,253178,Sen
587739720293613620,137820,Sb
587733399176609969,66489,Ei
588017721182978168,220628,Sa
588017729762558092,223427,Ec
588023668101415091,236390,Ei
587728307490062508,22887,Sc
587741722821066870,263781,SB
587731886803911170,48120,Sb
587739706866663551,135229,Sb
588017723869757514,221322,Sc
588017992310128887,231543,SB
587733079740973245,63940,Sc
587742865820155981,184325,Sb
588017723867725988,221292,Ser
588017603617685609,211296,Sb
587739506614468669,130764,Ec
587728676855611465,24614,SB
587741532233072845,151758,Er
587731680114770134,45550,Ser
588023670243131524,237230,SB
587742576446996599,175527,SB
587731499185864852,43730,SB
587736753011294516,96644,Er
587735661552730133,83702,Er
587735348032700601,80942,Sc
587729388221104260,35396,Er
587736753539776640,96696,Er
587736915149521294,100211,Sc
587739629557383273,133145,Ei
587733411520708739,67550,Ei
587742061092143451,167382,Sb
587726100415250643,20464,Sb
587734864295231641,75005,Sb
588007005263298572,192144,Ei
587739408377970846,128720,Sd
588297865798418589,240545,SB
587737810650464467,257662,SB
587733608012054757,253920,SB
587733399720886544,66852,SB
587731512609079406,283401,Sc
587732578849128602,57648,Sb
587734949131714630,77002,Sc
587725589845967038,11228,Sc
587725550679163002,9138,SB
587742061627113714,168160,SB
587736782535983327,97279,Ei
587735349092745304,81653,Er
587729752208114105,37956,Er
588017948813689027,271506,Sd
588017948273082526,224514,Ei
587736812057198787,98866,Ec
587729158444548284,30697,Er
588017705078096019,219168,Sc
588018055665811712,232560,Ec
587733422795980900,68027,SB
587736542027710608,91319,Sb
587728309638463702,23751,Ser
587730021721702710,41153,Ser
587739609708298330,132688,Er
587739406232060000,125899,Ei
588007004167209147,190976,Sc
587735348547879888,254997,Ec
587733081884852385,65126,SB
587725039015886954,3759,Ei
588015508208746669,289964,SB
587739408384327825,128790,Sc
588848901009310046,245273,Er
587724648721809548,2545,Sc
587725551203057809,9358,SB
587731500257968307,250675,Sd
587735697523736780,87326,Er
587734948055875711,76391,Er
588015507674824773,288775,Sc
587738372206887206,109903,Ei
587739827125026873,142298,Er
588017603617488998,211293,Sc
587735042539782373,77558,Sb
587728949587148822,28741,Sb
587746209447215183,189301,SB
587735343184806048,79295,Ei
587735666385289432,85356,Ei
587739809953742851,139975,Er
588017979430076552,228499,Ei
587734621625975139,72800,Er
587729386610098284,34342,Ser
587738372205445274,109865,Ei
587731186195169451,278141,SB
587728307493863548,22977,Sc
588848900471914772,244497,Sc
587739407868559446,128455,Ec
588011125187674257,200753,Sc
587741722286948511,158181,Ei
588013383813693655,204759,Seb
588011218606031046,268810,SB
587726015608520736,15779,Er
588017705075474438,270883,Sc
587738618098942115,114584,Ei
588298664660303996,241601,Sb
587736546851815491,93196,SB
587741387808374887,148192,Er
588017991773192495,231079,Er
588010359066919237,195859,SB
587726031698133188,17149,Sb
587738568699937014,258388,Sb
587731172234559623,275300,Sc
588017626707001588,214610,Sc
587728905565831410,26590,SB
587739407292563764,127247,Ei
587726015627264307,16036,Er
587729386063069329,33897,Ei
588017626683736093,214316,SB
588015507668926585,288510,Sc
587739828750123312,143941,Ei
587728880332112083,248568,SB
587742863674441790,183655,Sb
587741816233394692,263976,Ei
587732770496643426,61316,Sb
587732701785948343,59488,Ser
587742189900136452,170204,SB
587733603732881679,70260,Ei
587734948594581653,76691,Sc
588011217523704007,268754,Sc
588017604696408114,270072,Sb
587741490354258232,150313,Er
587739382070509812,125286,Er
587725818567524529,13397,Sb
588017702955319686,216855,Ei
587739115234852912,118714,Sen
588848900459004082,244294,Ei
587739381529051357,124928,Er
588297863655129240,239335,Ei
587736976347889871,103554,Er
587729752743805113,38108,Ec
587735344262545548,79717,Sen
587725576425766924,10793,Sb
588018091085070720,234020,Sen
587745403066253566,187564,Sc
587726032230875262,247651,Ei
587729774217724062,38648,Sc
588848900459135154,244297,Sen
587728905560064357,26512,Ei
587732156318744763,53012,SB
587729387157520404,34874,Sb
587732578307342344,57220,Sc
587728677931974751,24857,Sb
588017977801965728,225858,Sb
587742568393343112,173622,Ei
587739720298791055,137928,Sc
587742062139605099,168555,Sc
587729387677024425,34953,SB
587728881409655001,248623,Ei
588295841242546181,238211,SB
587742566782402690,173075,SB
588010879293325417,198095,Ei
587741816786124933,160521,SB
587741534393794692,153483,Er
587741490371100780,150527,Ei
588013382210748497,203672,Ei
587741489834229906,150110,Ser
587739381529575611,124944,Sb
587729406997233828,35553,SB
587739507156648004,131005,Ei
587732703403901039,60742,Sb
588848899381526635,242695,SB
587741727112954003,159432,Ec
587739407836774598,128067,Er
587739631170879655,133387,Er
587733441050837149,69336,SB
587735743686377705,87980,Sc
588017979984838837,272036,SB
588007004719022257,191547,Sb
588016892779888731,207265,Ser
588015510358327524,294975,Er
587744728760647956,185711,Er
587739827675922452,143012,Ei
587739610247790715,133077,Ec
587736976346448046,103530,Ec
587732484351983802,55817,Ser
587731173842551866,275565,SB
588010878769364998,268382,Ec
587738196660191337,109506,Ei
587745243081801947,186189,Er
587736584965259323,93862,SB
587739646738169942,133698,Ec
588017991769784502,231007,Sd
588016527708913800,205282,Ser
587741533324050643,152989,Er
587739385279086793,125381,Ei
587739382595453056,125326,Er
587739811020341424,140819,Er
587732702324326666,59916,Sc
587738947205660868,115476,Ei
587742610274582652,177734,Sc
588016892785524880,207357,Er
587742061059899478,166869,SB
587734950202310688,254575,Ei
587726031714713770,17473,Er
587725775603564627,11879,Sc
587733196770771122,65428,Er
587732483284140245,54901,Sc
587733605331042485,71196,Sb
588017949350821964,225188,Er
587733398115123241,66142,Ser
587746209446756461,189280,SB
588298663576666254,241144,Ei
587729388223791206,35438,SB
587731680651641132,45739,Er
588010360695422991,197176,SB
588018056196653314,232774,Sc
587727942423216235,22082,SB
587741533866491975,153440,Ec
588017720639815838,220318,Ei
587742576993370293,176101,Ei
587729652886864274,36882,Sb
588017604675043466,211865,SB
588007004722626724,191599,SB
587735043615948899,254660,Sb
588848900442816593,244033,Ei
587742628528390307,179643,Er
587741709941014722,157171,SB
587742629593612474,180081,Sc
587731889504452672,48656,SB
588017977282592850,225691,Er
587738947736436979,115844,Er
588007006310695080,192796,Sb
587732772131831941,63178,Sa
587735491357180016,83277,SB
587741489830166629,150053,Ei
587725041707188242,5030,Sb
587726101489778793,20950,Ser
587731513682952337,284848,Er
587729229293813844,249350,Ser
587741600956940426,154190,Ec
587739706866729067,135230,Ec
587739828197720214,262114,Ec
587742062697578689,169546,SB
587732482737504475,54223,Ec
587733429770911863,253586,Sen
587739844851269730,144904,Er
587742902862610681,184750,Sb
587742775628529739,182281,Er
587739153892507970,120753,SB
587741708884770984,156726,Er
587732702851957089,60201,Er
587733441051492514,69353,SB
587742576455909515,175719,Ei
587732702328782853,59998,Er
587735043605660288,77857,Sc
587741421641072811,262845,Sc
587728670414733470,24520,SB
587741816250892354,160287,Er
587733609627255058,72299,Ei
587741533321625624,152919,Sc
587734891675254875,75068,Ei
587741532252340305,152016,Ec
587726032228647229,17757,SB
587726013999349897,14600,Ei
587739407832514819,128010,Ei
587739131353366626,119522,Sb
587726014539497666,14967,Ei
588016878828191988,206212,Sc
588017990148751498,272045,SB
587735349631058069,82031,Sb
587735347485606135,80277,SB
587742609725456507,177407,Sc
587742013806936202,163543,Ei
587731891650035887,49248,Ei
587728670414668104,24519,SB
588017703471743123,217251,SB
587729778517016715,250160,Ser
588018254832009440,234974,Sb
587726100412629011,20423,Ei
588023045869404386,235155,Ec
588297865265152130,240460,Er
588017111825907843,208287,SB
587725074455724392,5265,SB
587729388213370989,35287,Sc
588023239134085393,235962,Sb
587742061052362998,166772,Ei
588017730842919018,223881,Ei
587736477051781143,88490,Sd
587738574604992661,113424,Er
587732772654350464,63305,Sb
588017605759402010,212848,SB
587739647277924468,133878,Ser
587742061614727318,167921,Er
588017720640012392,220322,Sc
587733431919706409,68688,Ei
587735344264052955,79738,SB
588011218598691048,201454,Sc
587728880342532202,25943,Sc
587729158447562973,30761,SB
588848899368943773,273480,Sc
587741532790128788,263185,Er
588018055645888630,232282,SB
588848898844000396,242004,SB
587739814245499168,141876,SB
588010880365035599,198744,Ser
587742012749840492,162555,Sa
587725576964800707,10919,Er
588017604149837935,211620,SB
587728679540883579,25075,Sb
587738615955718266,113951,Ei
587731186737021104,279278,Ei
587738947743055899,115937,Sc
587729156283432966,30042,Er
587729388218745017,35363,Ser
587739720302067833,138024,Sd
587729227690279102,249311,SB
587736541481140438,90809,Ec
587741726582898835,159321,Ei
587735661549715668,255275,Sc
587731870164582653,46815,Er
587739648352256135,134240,SB
587739648891486390,134385,Sb
588015507680723123,288989,Er
587739408398811326,128952,Er
587741386736009769,148049,Sc
588010358003925246,195137,SB
588018253227425833,234435,Sb
587731870168187126,46863,Ser
587732771570319633,252843,Sen
588017703475937414,217294,Er
587731869633544357,46700,Er
587726031709601902,17389,Ser
587731873383121104,47414,Ser
587745539433496884,188205,Er
588295842323759244,238613,Sc
587741490352292418,150273,Sb
587741601492762719,154471,Ei
587733441592885644,253695,Ser
587739408409821356,129128,SB
587736808846065964,98519,SB
587742774563963044,181792,Ec
588007005230006351,191762,SB
587731513153683619,284436,Sc
587741421632356904,149152,Er
587736547388686599,93393,Ser
587736478123753579,89111,Ser
587733603723509999,70123,Ei
587736542016897211,91080,SB
587739708487499973,136850,Ec
587742577516281899,176251,Er
587727943490797805,248192,SB
588017730836627592,223768,SB
587739827662356524,142694,Sb
587732771591618778,62607,Er
587739827676316003,143063,Er
587738948281565355,116329,Sc
588016891712110699,206995,Ei
587732770500575497,61355,Er
587735241180446979,79000,Ei
587741488759505009,149431,Ec
587725550660616467,8880,Ei
587729752741970262,38077,Ei
587741603109929034,155666,SB
588016891171241993,206757,Er
588007004719022366,191548,SB
588017991227605109,230411,Sb
588011103178195045,199806,Sc
587739610245234765,133051,Er
588017704546140293,218713,Ser
587726033850859615,19874,Er
587742013297131632,163340,SB
587732703399379049,60681,Sb
588017703996031085,217749,Sb
587732054317072601,50959,Sa
588016891173142676,206789,Ec
587739720839659658,138545,Sc
587733429772746914,68645,Ei
587729158973030470,30932,SB
587739507155337382,130993,Er
587738951493156928,116985,SB
587739720300888233,137995,Er
587726100420624612,20586,Ei
588848898842361970,241975,Sc
587734949122998475,76850,Ei
587728307492749494,22939,Er
587729782273409404,40173,Ei
588023721781297285,237814,Er
588007005238919377,191900,SB
587739132421734610,119951,Er
587741421102563525,149106,Ei
588007004164653192,190925,Ec
587742014352982179,164336,Sb
588017626701037776,214528,Sb
587741830193873086,161805,Ei
588017991230947396,272150,SB
588297865261547571,240381,SB
587735666377228431,85209,Er
587735697516724333,87193,SB
587742572146065562,174188,Ei
588007003644887196,190661,SB
587742062137376844,168531,Er
588013382202491054,203531,Er
587725979615297621,13707,Sb
588018253754138756,234503,Ei
587722983911063900,1704,Sen
587739303149043782,122497,Er
588011125194555569,200834,Er
587739707422146716,136096,Ei
587731890579112001,48993,Sc
587739096990351455,117711,SB
588017713125261397,219773,Ei
587733605868634224,71531,Sd
587741600952877131,154095,Sb
587742571077566494,174033,Ei
587724648184348825,2210,Ei
587736916758561186,100803,Sc
587741386736861589,148072,Sb
587742628523081860,179567,Sb
587742014353375292,164361,Sc
587741828047175865,161250,Ser
587739651032350978,134495,Ser
587733431919444246,68676,SB
587739381530362027,259952,Sd
587742061625671838,168136,Ei
587732771046293646,61914,Sc
587742611347931495,178198,SB
587738371136880915,109756,Ei
588023669172469984,236800,SB
587735696440754265,86626,SB
587731874462105902,47736,SB
587739809961410607,261800,Sd
587742627455238349,179149,SB
587725818561429647,13339,Ei
588010878226989149,197697,Ec
587739406226751660,125842,Er
588017729224900668,223261,Ser
587733605328027853,253863,Ser
587729774220673184,38695,Ec
587742610274713987,177737,Ec
587734947522412695,76218,Sb
587724648186708080,2249,Sc
587741707800412309,155780,Ser
587745402005422094,187267,Er
588017992312815931,231669,Ec
587736975808397474,103215,Ser
588017978909589883,227938,Ei
587736542561173771,91649,SB
587741531697905835,151340,Sc
587726032264691871,18291,Er
587737808499376249,257563,Ei
588848899929538786,243590,Ei
588017115052834879,208891,Sd
587745243624767639,186525,Ei
587741829652283518,161570,Sc
588010358001958952,195086,Ei
587741567125225576,153717,SB
587733609085403458,253975,Sd
587742576452436162,175633,Sd
588010880373948559,198892,Ei
587728930810560673,27491,Ei
587739114172907601,118507,Er
588018090004250848,233426,Sb
587734622176477326,73256,Sb
587728950126051525,28908,Sb
587730022257721631,41434,Ser
587725817497518242,12830,Er
587742627446652959,179025,Sd
588017603606413454,211108,Sc
587733080806981723,64351,Ei
587738573536690243,113279,Ei
587729387149918356,34744,Ser
587729408619577460,36175,Er
588017604149969009,211621,Sc
587742059999002699,165829,SB
587739158729457770,259503,Sen
587739379914965151,124218,Ei
587742014879695000,164763,Sd
587739380461207843,124571,Ser
587742061619314753,167980,Sb
587739845929533848,145621,Er
587739407870918867,128503,Sd
588018055123370203,232145,Er
587729157904138518,30285,Er
587736620394283168,256472,Ser
587734622711382199,73550,SB
587729386614554750,34410,Er
588007004723937463,191606,Sb
587725816403329160,11955,Ei
587728930265956360,27199,Sb
587734892215468112,75349,Ei
587738372745920589,110031,Ei
587735348562886808,81276,Er
588011101033070785,199483,Ei
587739720839659547,138542,Ei
588007005238853692,191894,Er
587722983371374957,1255,SB
587739609175359617,132396,SB
587742190985609386,170998,SB
587745541594546347,189089,Ei
588017626697826417,214498,Ei
